season,team_id,team_name,seed,offense_rating,defense_rating,efficiency_margin,recent_form,strength_of_schedule,kenpom_torvik_rating,ap_rank_week6,ap_top12_flag,data_source,_rating_zscore,team_rating,_champion_zscore,champion_profile_score,profile_score
1999,1191,T1191,11,71.75,78.5,-6.75,,0.7344,,,,proxy,-0.2411033290785069,0.5945575917245296,-0.3583278373707786,0.5527527427201802,0.3114
1999,1275,T1275,10,65.17,68.0,-2.83,0.0,0.7604,,,,proxy,-0.2586110920166725,0.5893258762393436,-0.3435141671838315,0.5571290258086081,0.4217
1999,1274,T1274,2,62.0,65.0,-3.0,0.0,0.6875,,,,proxy,-0.2589604791904498,0.5892214714508032,0.1499465181655651,0.7029081355663952,0.4152
1999,1373,T1373,13,73.5,79.0,-5.5,,0.625,,,,proxy,-0.2767274379516068,0.5839123023922721,-0.4298423662831698,0.531625782317622,0.3592
1999,1335,T1335,11,70.0,79.17,-9.17,,0.8542,,,,proxy,-0.2819036846431254,0.5823655228255847,-0.4613648710505429,0.5223133430113994,0.25
1999,1427,T1427,16,72.0,81.0,-9.0,,0.875,,,,proxy,-0.2987479247741294,0.5773320829600346,-0.7672057729373492,0.4319612324415197,0.2656
1999,1308,T1308,14,73.88,80.25,-6.38,,0.6172,,,,proxy,-0.3395835968447629,0.5651294606904474,-0.5263589326845074,0.5031126716593677,0.3411
1999,1458,T1458,5,78.0,84.0,-6.0,0.0,0.6667,,,,proxy,-0.388318953566671,0.5505662340041725,-0.0769742637916536,0.6358707594158683,0.3827
1999,1206,T1206,14,85.0,99.0,-14.0,,0.9375,,,,proxy,-0.4291835590895058,0.5383549657647687,-0.7645200383707322,0.4327546573399792,0.4211
1999,1412,T1412,12,61.57,69.29,-7.71,,0.625,,,,proxy,-0.448322680541758,0.5326357634641523,-0.5133487543505135,0.5069561636975972,0.3338
1999,1293,T1293,13,70.88,78.5,-7.62,0.0,0.8359,,,,proxy,-0.4585406283181883,0.5295824096006362,-0.6934432233195139,0.4537523074673627,0.2902
1999,1434,T1434,15,67.6,76.6,-9.0,0.4,0.6625,,,,proxy,-0.5118843880597492,0.5136420878780024,-0.7431462617685534,0.4390689397493697,0.2787
1999,1397,T1397,4,74.5,83.0,-8.5,0.0,0.5625,,,,proxy,-0.6183666526431233,0.4818227792383984,-0.1276513205413198,0.6208996453282681,0.2665
1999,1279,T1279,9,54.5,66.0,-11.5,0.0,0.375,,,,proxy,-1.0953563736850191,0.3392874639806457,-0.6709812387335461,0.4603880703833425,0.2652
1999,1211,T1211,10,63.0,87.0,-24.0,,0.875,,,,proxy,-1.095910426929297,0.3391219003419362,-1.0088442045957762,0.3605759397601147,0.1262
1999,1174,T1174,13,57.67,85.33,-27.67,0.0,0.8542,,,,proxy,-1.6010521121347312,0.1881741415656732,-1.5401795895125472,0.2036078130265049,0.0981
1999,1291,T1291,16,67.0,113.0,-46.0,,1.0,,,,proxy,-2.230770656836422,0.0,-2.2293898002587,0.0,0.1481
2000,1246,T1246,5,83.04,70.85,12.19,0.875,0.6185,,,,proxy,1.008572003646955,1.0,0.9585670831102592,0.9607019392527856,0.877
2000,1181,T1181,1,79.38,69.87,9.52,0.75,0.5938,,,,proxy,0.8417878723858154,0.9460906194924872,1.0801993419056777,1.0,0.8456
2000,1112,T1112,1,78.08,69.53,8.55,0.8182,0.5592,,,,proxy,0.8048806025425055,0.934161138921214,1.072504786527413,0.9975139727924772,0.813
2000,1163,T1163,5,76.72,69.24,7.48,0.9,0.5733,,,,proxy,0.7595007635795089,0.9194930827486792,0.8068735590992362,0.911691410462304,0.8127
2000,1242,T1242,8,76.75,67.23,9.52,0.5714,0.5742,,,,proxy,0.6952724262394718,0.8987326551777397,0.594576426658624,0.8431005145130396,0.8253
2000,1153,T1153,2,75.73,66.5,9.23,0.5,0.5398,,,,proxy,0.6935095429460425,0.8981628410980835,0.9534147746047228,0.9590372843771452,0.7844
2000,1314,T1314,8,78.78,70.25,8.53,0.7273,0.583,,,,proxy,0.6907346967765631,0.8972659318006033,0.577609160558094,0.8376185752599482,0.793
2000,1326,T1326,3,75.72,70.11,5.61,0.8,0.6111,,,,proxy,0.6475325597455538,0.8833017709039304,0.8171071824557954,0.91499778293547,0.7473
2000,1329,T1329,3,72.26,66.37,5.89,0.5,0.5921,,,,proxy,0.543708133443297,0.8497427598566564,0.7625397895239007,0.897367651393956,0.6935
2000,1385,T1385,2,73.04,68.33,4.71,0.6,0.5885,,,,proxy,0.5159701339701377,0.840777048569805,0.7950841375380102,0.907882376499802,0.6925
2000,1428,T1428,8,72.78,69.7,3.09,0.75,0.6359,,,,proxy,0.4570524654162221,0.8217331803752016,0.3840911228688972,0.775095000707387,0.6583
2000,1396,T1396,2,65.53,63.19,2.34,0.5714,0.6113,,,,proxy,0.4539192832496205,0.8207204466796068,0.7558546329423482,0.8952077499660924,0.5817
2000,1277,T1277,1,71.18,69.27,1.91,0.75,0.5739,,,,proxy,0.4321357927617044,0.8136794022552054,0.7963200987621822,0.908281702137176,0.5738
2000,1390,T1390,1,73.06,71.12,1.94,0.7,0.6133,,,,proxy,0.4137152864381534,0.8077253700758339,0.756736300134348,0.8954926070526349,0.5936
2000,1393,T1393,4,76.57,71.54,5.03,0.5,0.5743,,,,proxy,0.4125890252734884,0.8073613303964132,0.6026473969974151,0.8457081573029038,0.6626
2000,1120,T1120,7,73.93,71.93,2.0,0.6667,0.7232,,,,proxy,0.4023041733080865,0.804036973373513,0.3495878728559032,0.7639473756577895,0.5921
2000,1371,T1371,10,76.28,70.72,5.56,,0.6389,,,,proxy,0.3973269811578815,0.8024282031418637,0.2207647601440345,0.7223260281704325,0.7303
2000,1257,T1257,7,75.1,71.68,3.42,0.6,0.631,,,,proxy,0.382940608345994,0.797778117787972,0.38241986909259,0.7745550367777868,0.6416
2000,1417,T1417,6,79.47,75.23,4.23,0.625,0.5813,,,,proxy,0.3719843324535177,0.7942367374326191,0.4445925832500568,0.7946423649420102,0.6522
2000,1231,T1231,6,80.35,74.56,5.79,0.4,0.5754,,,,proxy,0.3454640966359368,0.7856646420358429,0.4293496474112217,0.7897175380540383,0.6871
2000,1196,T1196,5,71.53,69.73,1.8,0.6667,0.5625,,,,proxy,0.3279653166309626,0.7800085380493769,0.4976203011673375,0.811775044221645,0.5475
2000,1116,T1116,11,83.24,77.76,5.47,0.5,0.6217,,,,proxy,0.3187225270971571,0.7770210052777572,0.0926777202435876,0.6809424978077766,0.6562
2000,1268,T1268,3,74.86,72.43,2.43,0.5714,0.5595,,,,proxy,0.3003654586855279,0.7710874780379535,0.5832123421069415,0.8394289023151633,0.5708
2000,1228,T1228,4,72.41,69.41,3.0,0.5,0.5227,,,,proxy,0.2948156267634015,0.7692936143257385,0.5506341729852137,0.8289032499770609,0.5871
2000,1211,T1211,10,71.0,72.6,-1.6,0.75,0.825,,,,proxy,0.2837996592956494,0.765732939953501,0.0406274513907139,0.6641256216965676,0.4674
2000,1345,T1345,6,74.41,71.78,2.63,0.625,0.5023,,,,proxy,0.2736288784626735,0.7624454539688488,0.4247378941183564,0.7882275306921014,0.584
2000,1424,T1424,10,80.18,71.57,8.61,0.0,0.5491,,,,proxy,0.2688731678718932,0.7609082728840333,0.1678932579548449,0.7052438204945729,0.7149
2000,1328,T1328,3,80.32,76.54,3.79,0.4,0.5603,,,,proxy,0.2371214424357196,0.7506452110725433,0.5223509602986822,0.819765251379574,0.6016
2000,1274,T1274,6,66.67,64.0,2.67,0.3333,0.4167,,,,proxy,0.1636712056493927,0.7269040030011278,0.4127965174953783,0.7843694017008076,0.5572
2000,1400,T1400,5,79.26,78.63,0.63,0.5,0.6579,,,,proxy,0.1412531808899663,0.7196578590314086,0.284049680135497,0.7427726979506105,0.5162
2000,1235,T1235,2,71.5,74.75,-3.25,0.6667,0.6875,,,,proxy,0.1190186813025418,0.7124710356232761,0.4373947227472387,0.7923168144499695,0.4171
2000,1261,T1261,4,73.94,75.33,-1.39,,0.7153,,,,proxy,0.0911088897852285,0.7034497962558665,0.286450244743982,0.743548294282917,0.4677
2000,1173,T1173,11,73.67,74.33,-0.67,,0.7083,,,,proxy,0.0613686478765359,0.6938369031987274,-0.1256597884215449,0.6104000219556306,0.5005
2000,1177,T1177,9,70.38,71.15,-0.77,,0.6202,,,,proxy,0.0544363485262417,0.6915961866470918,0.0377932662875758,0.6632099272956332,0.4515
2000,1201,T1201,9,,,,,,,,,proxy,-0.0053807254048457,0.6722616050234481,-0.0322843524290747,0.6405686103899015,0.5
2000,1233,T1233,14,59.5,61.0,-1.5,0.0,0.7812,,,,proxy,-0.0208733552442523,0.6672539458968919,-0.3498817764166504,0.5379563347927256,0.4458
2000,1232,T1232,12,,,,,,,,,proxy,-0.0376650778339205,0.661826383000961,-0.2259904670035233,0.5779842702399984,0.5
2000,1382,T1382,12,,,,,,,,,proxy,-0.0376650778339205,0.661826383000961,-0.2259904670035233,0.5779842702399984,0.5
2000,1369,T1369,13,,,,,,,,,proxy,-0.0484265286436121,0.6583479756601319,-0.2905591718616729,0.5571228235233641,0.5
2000,1319,T1319,15,62.0,65.0,-3.0,0.0,0.9375,,,,proxy,-0.0506486028391313,0.6576297380051682,-0.5201562619317266,0.4829424993041739,0.4403
2000,1166,T1166,10,65.4,71.0,-5.6,0.5,0.8,,,,proxy,-0.0517442977990556,0.6572755781935118,-0.1852277605428779,0.5911542576313009,0.3962
2000,1111,T1111,14,,,,,,,,,proxy,-0.0591879794533037,0.6548695683193029,-0.3551278767198224,0.5362613768067296,0.5
2000,1220,T1220,14,,,,,,,,,proxy,-0.0591879794533037,0.6548695683193029,-0.3551278767198224,0.5362613768067296,0.5
2000,1148,T1148,15,,,,,,,,,proxy,-0.0699494302629953,0.6513911609784738,-0.4196965815779719,0.5153999300900952,0.5
2000,1423,T1423,15,,,,,,,,,proxy,-0.0699494302629953,0.6513911609784738,-0.4196965815779719,0.5153999300900952,0.5
2000,1249,T1249,16,,,,,,,,,proxy,-0.0807108810726869,0.6479127536376447,-0.4842652864361215,0.4945384833734608,0.5
2000,1409,T1409,7,72.21,76.0,-3.79,0.5,0.6518,,,,proxy,-0.0870047989050077,0.6458783801709368,0.0174300769161218,0.6566308021453523,0.3726
2000,1387,T1387,9,60.2,66.6,-6.4,0.5,0.7125,,,,proxy,-0.0911560429850068,0.6445365798749731,-0.0981834226958914,0.6192773370699995,0.4217
2000,1281,T1281,9,78.29,76.71,1.59,0.0,0.5331,,,,proxy,-0.1657862076660644,0.6204139855087855,-0.0985772558742126,0.6191500938508141,0.4731
2000,1123,T1123,11,64.0,73.5,-9.5,,0.8359,,,,proxy,-0.3080008939089732,0.5744461492616939,-0.4539436145046779,0.5043350859961514,0.2879
2000,1337,T1337,11,64.2,74.6,-10.4,,0.8125,,,,proxy,-0.3852531810392505,0.5494760102533187,-0.50167713430583,0.4889129045830847,0.2616
2000,1418,T1418,13,73.0,81.67,-8.67,,0.6042,,,,proxy,-0.5453613055729997,0.4977245052236242,-0.6499089278144167,0.4410208232910091,0.302
2000,1458,T1458,8,66.5,73.75,-7.25,0.0,0.5781,,,,proxy,-0.556218455494462,0.4942151652047779,-0.3364962957870545,0.5422810380920147,0.3049
2000,1397,T1397,4,65.5,74.75,-9.25,0.3333,0.4219,,,,proxy,-0.572617815932979,0.4889144249288602,-0.0441791236639668,0.6367255390929257,0.2513
2000,1434,T1434,16,66.33,77.5,-11.17,0.4,0.7083,,,,proxy,-0.6039369982232752,0.4787911733790581,-0.9011515615137092,0.3598470591992681,0.2457
2000,1335,T1335,13,68.71,78.57,-9.86,0.0,0.8304,,,,proxy,-0.6309624853968713,0.470055766356665,-0.8174398091985254,0.3868934164758442,0.2467
2000,1429,T1429,12,72.5,81.0,-8.5,0.0,0.7188,,,,proxy,-0.6551089682182606,0.4622509355223799,-0.7301302647331921,0.4151021812902941,0.2985
2000,1238,T1238,16,64.0,78.0,-14.0,0.0,1.0,,,,proxy,-0.7577539511329037,0.4290731541633812,-1.162770568259344,0.2753208017611956,0.1899
2000,1139,T1139,12,65.5,82.5,-17.0,0.0,0.8438,,,,proxy,-1.0366850668619223,0.3389146748193435,-1.0736651408517432,0.3041097968341235,0.1713
2000,1248,T1248,15,54.0,75.0,-21.0,0.0,0.9375,,,,proxy,-1.1252291968296826,0.3102946906635078,-1.3299963632501253,0.221291965043609,0.1776
2000,1332,T1332,7,73.0,90.0,-17.0,,0.375,,,,proxy,-1.1822450303034855,0.291865549722757,-0.681955529067857,0.430666914753327,0.2182
2000,1359,T1359,13,43.0,69.0,-26.0,0.0,0.875,,,,proxy,-1.3397477867365333,0.2409561738527181,-1.3198738586994256,0.2245624362383964,0.2913
2000,1354,T1354,16,63.33,88.0,-24.67,0.0,0.9375,,,,proxy,-1.4873774370123884,0.1932380670356432,-1.691974212586467,0.1043408564048099,0.1258
2000,1457,T1457,14,41.0,80.0,-39.0,0.0,1.0,,,,proxy,-2.085214823265237,0.0,-2.0149218035834378,0.0,0.1026
2001,1246,T1246,2,82.42,70.66,11.76,0.8333,0.6162,,,,proxy,0.980062838740066,1.0,1.11303871679696,1.0,0.8542
2001,1181,T1181,1,79.24,69.81,9.43,0.7692,0.5873,,,,proxy,0.8199933057290022,0.9375845005815936,1.0681550295747522,0.9838609124540316,0.8425
2001,1314,T1314,2,77.82,69.7,8.12,0.7273,0.5958,,,,proxy,0.7300980904635583,0.9025318915649234,0.9414610698826666,0.938304831089926,0.8
2001,1112,T1112,2,77.42,68.88,8.55,0.5714,0.5469,,,,proxy,0.632212449128991,0.8643635963568295,0.8973199196020758,0.9224327418555612,0.7779
2001,1277,T1277,1,71.29,66.5,4.79,0.8571,0.5826,,,,proxy,0.6297828419627437,0.8634162259121279,0.9308265604150736,0.934480918886452,0.705
2001,1242,T1242,4,76.58,67.46,9.12,0.5,0.5813,,,,proxy,0.6279546221682318,0.862703352891419,0.7621199324692147,0.8738180989063647,0.7954
2001,1326,T1326,5,75.6,69.9,5.7,0.7143,0.5938,,,,proxy,0.5713417582301888,0.8406284451327075,0.6584762144854653,0.8365503265451457,0.7462
2001,1153,T1153,5,74.62,65.79,8.83,0.5,0.526,,,,proxy,0.5581200008154987,0.8354729194264516,0.6860963115373026,0.8464818449193133,0.7692
2001,1196,T1196,3,73.62,70.52,3.1,0.7778,0.619,,,,proxy,0.5177095265151453,0.8197157675953354,0.7171384474719597,0.857643845647618,0.6667
2001,1417,T1417,4,79.09,74.67,4.42,0.5714,0.5947,,,,proxy,0.4518900735222099,0.7940509583544885,0.6278570618508028,0.825540420373496,0.6762
2001,1344,T1344,10,85.5,79.5,6.0,,0.651,,,,proxy,0.4397224375739754,0.7893064635080026,0.2519952400187589,0.6903896067225815,0.7046
2001,1393,T1393,5,75.55,70.92,4.62,0.5714,0.5813,,,,proxy,0.4367866740569384,0.7881617288252474,0.5674097105167866,0.8038050159208309,0.6675
2001,1329,T1329,11,72.48,66.83,5.65,0.625,0.5652,,,,proxy,0.4337749695377983,0.7869873826637588,0.2370973880253363,0.6850326997381267,0.6963
2001,1390,T1390,1,72.56,70.17,2.39,0.6667,0.5799,,,,proxy,0.4163897779858838,0.7802084198418807,0.7771656712194146,0.8792281823890581,0.6067
2001,1116,T1116,7,82.92,77.69,5.23,0.4,0.6234,,,,proxy,0.397783426834622,0.7729532934126683,0.4045678567198454,0.745251026771823,0.6612
2001,1235,T1235,2,72.75,73.25,-0.5,0.75,0.6719,,,,proxy,0.3815309587459344,0.7666160105240687,0.6441237874656991,0.8313895411795772,0.5442
2001,1211,T1211,12,72.5,72.5,0.0,0.7143,0.7969,,,,proxy,0.3782245947473269,0.7653267685530943,0.0099530037193662,0.6033570770171105,0.5504
2001,1231,T1231,4,79.69,74.63,5.06,0.4,0.5696,,,,proxy,0.3760345660325283,0.7644728163149419,0.5865206139432354,0.810676834226556,0.6779
2001,1328,T1328,4,79.5,75.3,4.2,0.5,0.5521,,,,proxy,0.3720111790817823,0.7629039874368884,0.5938560732165491,0.8133144878314345,0.6508
2001,1130,T1130,3,70.36,69.45,0.91,,0.7614,,,,proxy,0.3393708441881826,0.7501766259881157,0.5047721333606532,0.7812820592754597,0.5657
2001,1234,T1234,7,80.5,79.71,0.79,0.6667,0.6484,,,,proxy,0.3377995582384004,0.7495639385176149,0.3472686303990218,0.7246476118756762,0.595
2001,1268,T1268,3,74.61,73.26,1.35,0.625,0.5489,,,,proxy,0.3018783283927239,0.7355572661773746,0.5999249273801106,0.8154967008961618,0.5721
2001,1458,T1458,6,62.67,63.44,-0.78,0.6667,0.7014,,,,proxy,0.2952485829643733,0.732972146672473,0.3372353633513757,0.7210398918937511,0.545
2001,1396,T1396,11,65.74,62.82,2.91,0.5714,0.5919,,,,proxy,0.2884857679205703,0.7303351396762441,0.1144282602623232,0.6409238505173949,0.6146
2001,1228,T1228,1,72.38,69.92,2.46,0.5,0.5208,,,,proxy,0.2881848862192435,0.7302178176518656,0.716885175609933,0.8575527752163066,0.5625
2001,1207,T1207,10,69.82,66.38,3.44,,0.6066,,,,proxy,0.2651064447799001,0.7212189006116346,0.1457889421718304,0.6522003926680668,0.6343
2001,1210,T1210,8,76.08,73.8,2.28,,0.5575,,,,proxy,0.1991315519405063,0.6954934811130847,0.2397461466042186,0.6859851292116921,0.6046
2001,1400,T1400,6,78.57,77.48,1.1,0.3333,0.6488,,,,proxy,0.1908037172556073,0.6922462300519101,0.2945048574002841,0.705675036216587,0.565
2001,1323,T1323,6,72.7,72.6,0.1,,0.65,,,,proxy,0.1841869650774336,0.689666176971478,0.287707282316007,0.703230792746965,0.5185
2001,1425,T1425,6,73.2,71.2,2.0,,0.5125,,,,proxy,0.1687123853117645,0.6836322140667606,0.3544525646599484,0.7272307807536602,0.5579
2001,1438,T1438,5,69.95,70.37,-0.42,,0.6053,,,,proxy,0.1319824918620034,0.6693102216168092,0.3303990719345147,0.7185817269680342,0.4815
2001,1448,T1448,7,68.82,68.06,0.76,,0.5551,,,,proxy,0.1270051888161825,0.6673694347005371,0.242702726042814,0.6870482436158155,0.5278
2001,1443,T1443,14,71.5,73.9,-2.4,,0.75,,,,proxy,0.055765710661281,0.6395912090525776,-0.3110485753563111,0.4879326788065032,0.4366
2001,1150,T1150,9,76.0,77.56,-1.56,0.5,0.5694,,,,proxy,0.0518757337277737,0.6380744003978404,0.0703946908639238,0.6250904447643439,0.4642
2001,1422,T1422,16,61.0,66.0,-5.0,,0.9375,,,,proxy,0.0445175802578004,0.6352052546273337,-0.5406166932610562,0.4053855401481916,0.4431
2001,1143,T1143,8,65.1,68.9,-3.8,,0.6937,,,,proxy,0.001442736083435,0.6184091919354583,0.0159877188205191,0.6055270145013083,0.4194
2001,1208,T1208,8,74.22,76.67,-2.44,,0.5972,,,,proxy,0.0011518827793984,0.6182957802581238,0.0730501139870751,0.6260452706467177,0.4519
2001,1386,T1386,9,70.6,71.8,-1.2,,0.5125,,,,proxy,-0.0197132423449,0.6101598959298388,0.0487534174619123,0.6173087666612918,0.4255
2001,1343,T1343,15,51.67,55.33,-3.67,0.5,0.7153,,,,proxy,-0.0256054814762068,0.6078623503497703,-0.4120560523435177,0.4516128348992198,0.4508
2001,1336,T1336,7,74.0,75.33,-1.33,,0.4792,,,,proxy,-0.0269873288799281,0.6073235301620626,0.175497658976428,0.6628829281517058,0.4444
2001,1169,T1169,13,,,,,,,,,proxy,-0.0466180667462432,0.599668967267866,-0.2797084004774595,0.4992018471253102,0.5
2001,1381,T1381,14,,,,,,,,,proxy,-0.0572502574076671,0.5955231846347735,-0.3435015444460029,0.4762633766239055,0.5
2001,1214,T1214,15,,,,,,,,,proxy,-0.067882448069091,0.591377402001681,-0.4072946884145463,0.4533249061225008,0.5
2001,1166,T1166,10,66.0,71.17,-5.17,0.3333,0.7708,,,,proxy,-0.0711275860095408,0.5901120337493679,-0.192554422031016,0.5305403082718498,0.3683
2001,1106,T1106,16,,,,,,,,,proxy,-0.0785146387305149,0.5872316193685886,-0.4710878323830897,0.4303864356210961,0.5
2001,1322,T1322,16,,,,,,,,,proxy,-0.0785146387305149,0.5872316193685886,-0.4710878323830897,0.4303864356210961,0.5
2001,1140,T1140,12,73.1,77.6,-4.5,,0.6438,,,,proxy,-0.1049666018678664,0.5769172737291786,-0.2548986501895719,0.5081228328256945,0.375
2001,1397,T1397,8,65.57,68.86,-3.29,0.5,0.4643,,,,proxy,-0.1139056088345577,0.5734317098393152,0.0625959244452417,0.6222861971240256,0.4175
2001,1281,T1281,9,77.83,77.11,0.72,0.0,0.5347,,,,proxy,-0.1194258918292161,0.5712792001545477,-0.0357123844058446,0.5869369087469611,0.5025
2001,1462,T1462,11,74.69,77.44,-2.75,0.0,0.6758,,,,proxy,-0.2006837301379425,0.539594541217305,-0.2876118626774478,0.4963599534161242,0.425
2001,1279,T1279,3,61.75,69.0,-7.25,0.3333,0.5781,,,,proxy,-0.2515730742860436,0.5197513907418216,0.1769132012815703,0.6633919229023958,0.3408
2001,1233,T1233,14,59.33,65.33,-6.0,0.0,0.8125,,,,proxy,-0.2986930524856542,0.5013780193913234,-0.6088926573915526,0.3808351560201631,0.4017
2001,1218,T1218,12,78.0,92.0,-14.0,,0.8125,,,,proxy,-0.4243511301120293,0.4523804898585486,-0.5805990406198509,0.391008855783507,0.4
2001,1245,T1245,13,54.0,61.0,-7.0,0.0,0.6875,,,,proxy,-0.4394046407633982,0.4465107133456094,-0.5857240935295879,0.3891660108055872,0.3842
2001,1429,T1429,12,70.67,79.0,-8.33,0.0,0.7292,,,,proxy,-0.4420419548765418,0.445482352267779,-0.550192798236118,0.4019422045822704,0.2742
2001,1139,T1139,10,66.33,78.0,-11.67,0.0,0.8125,,,,proxy,-0.5209254230819481,0.4147235253300125,-0.543691539773579,0.4042798997668579,0.24
2001,1201,T1201,9,56.0,66.0,-10.0,0.0,0.5625,,,,proxy,-0.636337746494436,0.3697210962648189,-0.4329133494620667,0.4441130556920877,0.3338
2001,1232,T1232,13,61.0,77.0,-16.0,0.0,0.75,,,,proxy,-0.8153549185486025,0.2999173929113565,-0.8917249914780003,0.2791354944470552,0.2083
2001,1206,T1206,14,66.5,85.5,-19.0,0.0,0.9062,,,,proxy,-0.8422521430296925,0.2894294276666513,-1.0540838761027904,0.2207551693224123,0.2167
2001,1220,T1220,13,66.0,86.0,-20.0,0.0,0.875,,,,proxy,-0.9045395290350092,0.2651418681801114,-1.0256767064532664,0.2309696999521508,0.1942
2001,1284,T1284,16,44.0,68.0,-24.0,,0.8125,,,,proxy,-0.9840971513101642,0.234120170087811,-1.221084686359004,0.1607057200953638,0.3037
2001,1221,T1221,15,64.0,94.0,-30.0,,0.8125,,,,proxy,-1.23997757792981,0.1343453764813589,-1.3446616464590548,0.1162704363396978,0.1486
2001,1457,T1457,16,45.5,77.0,-31.5,0.0,0.9375,,,,proxy,-1.4622980454019383,0.047656531032879,-1.639992655732897,0.0100765536911392,0.1612
2001,1209,T1209,11,76.0,117.0,-41.0,,1.0,,,,proxy,-1.5665155146517395,0.0070192825260121,-1.4597543323420656,0.0748858922363895,0.313
2001,1183,T1183,15,55.0,94.0,-39.0,,0.9375,,,,proxy,-1.584517025277803,0.0,-1.6680161039521773,0.0,0.1042
2002,1181,T1181,1,79.9,69.84,10.06,0.8667,0.5924,,,,proxy,1.0708714231846177,1.0,1.247934683066943,1.0,0.8694
2002,1246,T1246,4,82.28,70.94,11.34,0.6667,0.6085,,,,proxy,1.0275242457076283,0.9830033899760828,1.0369997306592162,0.9242370330302004,0.8434
2002,1242,T1242,1,76.96,67.66,9.3,0.5714,0.5861,,,,proxy,0.8822588352437715,0.9260442135007718,1.1158924730414184,0.9525734854153232,0.8211
2002,1112,T1112,3,77.74,68.76,8.98,0.6667,0.572,,,,proxy,0.8735861284286058,0.9226436087977922,1.00460014587653,0.9125998498905324,0.8285
2002,1163,T1163,2,75.84,69.03,6.81,0.875,0.5726,,,,proxy,0.8528629388484958,0.9145179592804316,1.0468371823770948,0.9277704186595674,0.8068
2002,1153,T1153,1,74.3,65.15,9.15,0.5714,0.5255,,,,proxy,0.8362537360239349,0.9080054212180154,1.1182430575861555,0.9534177611372454,0.793
2002,1277,T1277,10,71.3,65.64,5.67,0.875,0.5606,,,,proxy,0.7006358452889521,0.8548290776761005,0.4980998451114554,0.7306766308173713,0.7357
2002,1326,T1326,4,75.24,70.24,5.0,0.625,0.5804,,,,proxy,0.5993594651383605,0.8151181844128105,0.7451619109611912,0.8194156231977456,0.7425
2002,1228,T1228,4,74.04,69.43,4.61,0.6667,0.529,,,,proxy,0.5599865761025409,0.7996799095490771,0.7458875193472994,0.8196762449845203,0.7059
2002,1425,T1425,4,73.11,70.67,2.44,0.75,0.6389,,,,proxy,0.5463234970278024,0.7943225589607359,0.6758554645806799,0.7945223471048809,0.6458
2002,1329,T1329,7,71.71,66.92,4.79,0.5714,0.5703,,,,proxy,0.5324817791015318,0.7888951633297568,0.5370789810410027,0.7446770368867897,0.6836
2002,1385,T1385,9,72.69,68.38,4.31,0.6667,0.5649,,,,proxy,0.5192776284720113,0.783717760508866,0.4174526032493997,0.7017100027092431,0.6988
2002,1417,T1417,8,78.03,73.28,4.75,0.5714,0.5885,,,,proxy,0.5104379567793823,0.7802516881774244,0.4488224275112455,0.7129773196345323,0.7273
2002,1196,T1196,5,72.57,70.09,2.48,0.7273,0.5897,,,,proxy,0.4919156526804398,0.7729890150845512,0.6077203385731539,0.7700497822583817,0.6454
2002,1268,T1268,1,75.89,73.54,2.36,0.7,0.558,,,,proxy,0.4771565067206631,0.7672018920752719,0.8351931991515892,0.851752784182962,0.645
2002,1390,T1390,8,74.36,70.82,3.55,0.625,0.5739,,,,proxy,0.4606251620892871,0.7607198825368277,0.4237691908153788,0.7039787751893871,0.6862
2002,1328,T1328,2,79.13,75.13,4.0,0.5,0.5423,,,,proxy,0.451665319583533,0.7572066907257377,0.7662236013978876,0.8269804963430893,0.6651
2002,1211,T1211,6,73.91,73.64,0.27,0.7,0.7614,,,,proxy,0.44927775566932,0.7562705169049947,0.4240595523399648,0.704083066348085,0.5899
2002,1274,T1274,5,70.17,67.5,2.67,0.6,0.5208,,,,proxy,0.3982761461001918,0.7362725719661638,0.5794938499767455,0.7599114789625417,0.6208
2002,1104,T1104,2,74.14,71.59,2.55,,0.625,,,,proxy,0.3823502316205678,0.7300279541285175,0.6743197709343183,0.7939707613876872,0.6419
2002,1280,T1280,3,66.56,64.44,2.11,,0.6389,,,,proxy,0.3810085129720942,0.7295018606212291,0.616930213560113,0.7733577568091532,0.6055
2002,1231,T1231,5,79.5,74.69,4.81,0.25,0.5608,,,,proxy,0.362239311721341,0.7221423781200024,0.5220733252556045,0.7392873516276498,0.6917
2002,1428,T1428,12,71.32,68.84,2.48,0.5,0.645,,,,proxy,0.3520937639925452,0.7181642663198299,0.0837771813875336,0.5818614917034003,0.6135
2002,1301,T1301,7,74.8,71.53,3.27,,0.575,,,,proxy,0.3358192972518671,0.7117829796793016,0.3872890748972936,0.6908759594359601,0.6684
2002,1130,T1130,11,70.23,69.46,0.77,0.5,0.7115,,,,proxy,0.305819199438563,0.7000198155498082,0.0700202736784969,0.5769203279348102,0.5651
2002,1323,T1323,8,72.17,71.33,0.83,0.5,0.6458,,,,proxy,0.285377032027835,0.6920043560032617,0.2576360274847947,0.6443075769250343,0.5569
2002,1458,T1458,8,61.3,62.1,-0.8,0.5714,0.6687,,,,proxy,0.2704063923422012,0.6861343054173759,0.2442129108289782,0.6394863031995653,0.5351
2002,1409,T1409,12,72.44,73.17,-0.72,0.6667,0.6528,,,,proxy,0.2277963834795728,0.6694267422977654,-0.012897160549433,0.5471382991201251,0.5449
2002,1266,T1266,5,64.29,63.57,0.71,,0.5625,,,,proxy,0.2192650299323045,0.666081562803759,0.4307698160613158,0.7064932382180209,0.5551
